Title,URL,Likes,Views,Comments Count,Description,Published At,Channel ID,Channel Title
"Dozens of guns from crime scenes connected to DC police, ATF says | NBC4 Washington",https://www.youtube.com/watch?v=k7gj0GYSPzQ,3122,266826,1127,"The D.C. area’s largest police force wound up being in the firearms business. Investigative Reporter Ted Oberg and the News4 I-Team explain.
_______

NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/021707311e0b595597f97a389e0051e6/nbc-washington-dc-news
Also available on Freevee, Google TV, TCL, Local Now, and Samsung TV Plus.

More here: https://www.nbcwashington.com/watchlive/
Instagram: http://nbc4dc.com/3HxYkYH
Threads: http://nbc4dc.com/ZYZAAHJ
Facebook: http://nbc4dc.com/iD1GvRQ
X: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67
VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2024-04-03T02:14:41Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
Suspect charged with murder of missing DC woman | NBC4 Washington,https://www.youtube.com/watch?v=hJxHQiaf3QU,34,2283,6,"The October disappearance of a D.C. woman now is a murder case. News4’s Dominique Moody was in court for the suspect’s first appearance.
_______

NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/021707311e0b595597f97a389e0051e6/nbc-washington-dc-news
Also available on Freevee, Google TV, TCL, Local Now, and Samsung TV Plus.

More here: https://www.nbcwashington.com/watchlive/
Instagram: http://nbc4dc.com/3HxYkYH
Threads: http://nbc4dc.com/ZYZAAHJ
Facebook: http://nbc4dc.com/iD1GvRQ
X: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67
VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2024-03-29T01:24:27Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
Woman found dead sparks homicide investigation in Southeast DC,https://www.youtube.com/watch?v=cvCpU50UFLg,3,604,0,Police have only said the victim is a woman and have not said how she died.,2023-02-09T11:05:53Z,UCcT6w3xUyVshyR2_2vrMp1w,WUSA9
Soaring murder rate will have DC police working longer hours,https://www.youtube.com/watch?v=g9XWefC-2WY,21,5312,5,More than 130 people have been killed in DC this year. City leaders say there will be more police on the streets.,2019-10-02T10:25:00Z,UCcT6w3xUyVshyR2_2vrMp1w,WUSA9
RAW VIDEO: DC gunman opens fire in broad daylight in Southeast | FOX 5 DC,https://www.youtube.com/watch?v=1D8YN9POfhs,9471,1896615,2386,"D.C. police are looking for a man who was caught on camera during a shooting in a Southeast neighborhood. STORY: https://bit.ly/3iTMnlB

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2021-08-17T16:23:39Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
"$8,000 Reward Offered To Identify Suspects In Fatal Shooting In Northeast Baltimore",https://www.youtube.com/watch?v=JFAlwaz4TvI,10869,2092441,4658,"Just before 8 p.m. on June 26, a gray Honda Civic pulled into a parking lot. Four suspects got out and started shooting.",2022-07-07T23:30:03Z,UClYiny8IhDsIk5SivucNl7g,WJZ
Arrest made in Q Street double homicide that shook DC&#39;s Shaw neighborhood in July,https://www.youtube.com/watch?v=Y8oNJ-I0Pro,3,600,0,"A 20-year-old man has been arrested and charged in the murders of two men who were killed on Q Street in Northwest D.C. on July 25, said D.C. Police Chief Contee.",2021-12-14T23:02:48Z,UCcT6w3xUyVshyR2_2vrMp1w,WUSA9
Washington DC marks 100th homicide of 2019,https://www.youtube.com/watch?v=6aif2afPG1s,4,478,0,"This time last year, there had been 93 murdered in the District.  The 100th homicide happened Monday night in the 500 block of Bass Place SE. Police said they arrived at the scene and found an adult man with multiple stab wounds. Emergency responders took him to a local hospital, but he was pronounced dead. on.wusa9.com/2KkJN6W",2019-08-07T02:26:09Z,UCcT6w3xUyVshyR2_2vrMp1w,WUSA9
Reward up to $30K in search for escaped DC homicide suspect | NBC4 Washington,https://www.youtube.com/watch?v=WWIKYjsdYEI,15,820,5,"One week after a homicide suspect escaped from a D.C. hospital, authorities have increased the reward for his capture to $30,000. News4’s Joseph Olmo reports.
_______
NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/021707311e0b595597f97a389e0051e6/nbc-washington-dc-news
Also available on Freevee, Google TV, TCL and Samsung TV Plus.
More here: https://www.nbcwashington.com/watchlive/

Instagram: http://nbc4dc.com/3HxYkYH
Threads: http://nbc4dc.com/ZYZAAHJ
Facebook: http://nbc4dc.com/iD1GvRQ
Twitter: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67

VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2023-09-13T15:02:11Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
"Crime, costs continue to push businesses out of the District",https://www.youtube.com/watch?v=BsMkRrhRsO8,86,6318,60,"A city under siege - so much so businesses are now leaving the District and crime seems to be a major factor. In the past 24 hours, we’ve told you about a restaurant and a bakery closing up shop due to an increase in cost and crime. And one of D.C.’s oldest hotels says it's closing next month but did not say why exactly. FOX 5's Jacqueline Matter has the story.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2023-11-11T03:27:28Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
Man walking to DC for homicide victims,https://www.youtube.com/watch?v=eXx-ZtINEFs,0,128,0,A local man is putting one foot in front of the other to raise awareness about homicide.,2010-08-23T23:11:21Z,UCENwe4N7FQCfIWY5wEjimNA,WIVBTV
Man killed in Northeast DC mass shooting was with his young sons | NBC4 Washington,https://www.youtube.com/watch?v=J6yFJKuT_NQ,154,11093,52,"The man killed when two shooters opened fire on a crowd in Northeast D.C. on Wednesday evening was with his young sons at the time, his mother told News4. News4’s Aimee Cho reports on the heartbreak of two shooting victims’ mothers.
_______

NBC4 Washington / WRC-TV is the No. 1 broadcast television station and the home of the most-watched local news in Washington, D.C. NBCWashington.com is the market’s most-visited local television station website across all platforms.

FOLLOW & STREAM NBC4 WASHINGTON
Xumo Play: https://play.xumo.com/live-guide/nbc-washington-dc-news
Roku: https://therokuchannel.roku.com/watch/021707311e0b595597f97a389e0051e6/nbc-washington-dc-news
Also available on Freevee, Google TV, TCL, Local Now, and Samsung TV Plus.

More here: https://www.nbcwashington.com/watchlive/
Instagram: http://nbc4dc.com/3HxYkYH
Threads: http://nbc4dc.com/ZYZAAHJ
Facebook: http://nbc4dc.com/iD1GvRQ
X: http://nbc4dc.com/APF7vQM
TikTok: http://nbc4dc.com/pg5Nx67
VISIT OUR SITE: https://www.nbcwashington.com/
DOWNLOAD OUR FREE APPS: https://www.nbcwashington.com/products/
WATCH NBC4 LIVE ON AMAZON FIRE TV: https://www.nbcwashington.com/firetv/
WATCH NBC4 LIVE ON ROKU: https://www.nbcwashington.com/roku/d",2024-04-15T16:12:35Z,UC1VKVKhJLc7PjdPPVxTDk0Q,NBC4 Washington
Document: DC mansion murder suspect did not act alone,https://www.youtube.com/watch?v=zB3CipT6yqk,548,196279,90,"Newly released court documents say that Daron Dylon Wint, the man charged with killing a prominent Washington family, did not act alone. CNN's Pamela Brown reports.",2015-05-22T21:21:43Z,UCupvZG-5ko_eiXAupbDfxWw,CNN
Man shot and killed in southeast D.C.,https://www.youtube.com/watch?v=eHq2-atuUfc,21,5528,0,"Man shot and killed in southeast D.C.

_______________
Stay up to date with our social media:

WJLA on Facebook: https://www.facebook.com/wjlatv/
WJLA on Twitter: https://twitter.com/ABC7News
Subscribe to WJLA on YouTube: https://www.youtube.com/channel/UCfIjR00qhYUFkbWIugAAbGg/?sub_confirmation=1

Daily News Playlist:  https://www.youtube.com/playlist?list=PLSvyoe-YmPKDGkW96ly8Qt_JR67erE_zt

For more information, visit https://wjla.com/

Have a news tip? Send it directly to us: 

Email us: newsdesk@wjla.com
Call the Newsroom: 703.236.9480

WJLA is the local ABC affiliate for the greater Washington DC area. From our studios in Arlington, VA ABC7 covers national and local news, sports, and weather.

#WJLA #abc7news #DCNews",2015-05-04T11:18:54Z,UCfIjR00qhYUFkbWIugAAbGg,ABC 7 News - WJLA
Deadly shooting in Southeast DC under investigation,https://www.youtube.com/watch?v=JqLnvztkDSQ,57,5368,6,There was also a barricade situation. The two have not been connected.,2024-06-30T03:06:47Z,UCcT6w3xUyVshyR2_2vrMp1w,WUSA9
DC juvenile homicide deaths in 2022 surpass previous year,https://www.youtube.com/watch?v=KPvk4P6-hIU,16,656,6,The number of children killed due to gun violence in D.C. so far this year has already surpassed the total number of juvenile deaths due to gun violence in 2021.,2022-08-14T03:26:35Z,UCcT6w3xUyVshyR2_2vrMp1w,WUSA9
"Persons of Interest in Homicide, 5100 b/o Georgia Ave, NW, on March 27, 2024",https://www.youtube.com/watch?v=UL0xPark79U,0,12809,13,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating two persons of interest in reference to a Homicide incident which occurred in the 5100 block of Georgia Avenue, NW, on Wednesday, March 27, 2024, at approximately 2:56 PM. The subjects were captured by nearby surveillance cameras.

DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community.. Ref.: CCN #24-046-092

Anyone who can identify these individuals or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE at 50411.

To learn more about the MPD Rewards program, please visit ww.mpdc.dc.gov/rewards.",2024-03-28T23:07:29Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
DJ dies following DC attack; teen shot in Gaithersburg; 2 charged in murder-for-hire plot | FOX 5 DC,https://www.youtube.com/watch?v=jaL_EGk5VcI,406,39273,86,"FOX 5 is keeping an eye on crime in your community. Here's a look at some of the most notable stories from across the DMV this week.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2024-11-11T06:04:45Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
